Sara,Sitting,4.504999,0.09246165,0.1465349,-0.09702375
Sara,Sitting,4.688787,0.1160542,0.2505245,-0.2272314
Sara,Sitting,4.721844,0.07012095,0.1483545,-0.1172144
Sara,Sitting,4.755025,0.05891271,0.2836752,-0.1113129
Sara,Sitting,4.787327,-0.04304827,0.4877748,-0.08296019
Sara,Sitting,4.82,-0.1024003,0.2554837,-0.1301368
Sara,Sitting,4.855546,-0.03544529,0.1901713,-0.1060869
Sara,Sitting,4.888766,0.09481507,0.2888746,-0.02937223
Sara,Sitting,4.923156,0.08746023,0.4262486,-0.05029896
Sara,Sitting,4.955556,-0.07794353,0.6758518,0.05266266
Sara,Sitting,4.989009,-0.333169,0.1903353,0.1561026
Sara,Sitting,5.022523,-0.3924343,0.0680542,0.06946022
Sara,Sitting,5.056461,-0.2459033,0.1800585,0.02167134
Sara,Sitting,5.089602,-0.1581527,0.3917179,0.09969049
Sara,Sitting,5.122737,-0.110771,0.4880829,0.1269251
Sara,Sitting,5.15624,0.001982207,0.6687766,0.2139659
Sara,Sitting,5.189786,0.1450487,0.5784445,0.1351293
Sara,Sitting,5.222905,0.1425228,0.3674259,-0.1630167
Sara,Sitting,5.256333,0.0802286,0.2047071,-0.2196616
Sara,Sitting,5.289866,-0.0210558,0.2191992,-0.1502561
Sara,Sitting,5.3231,-0.02849238,0.2147398,-0.03098616
Sara,Sitting,5.356821,-0.036102,0.06166935,0.1098654
Sara,Sitting,5.390023,0.04174758,0.2917109,-0.03355481
Sara,Sitting,5.423306,0.195906,0.1229935,-0.02609377
Sara,Sitting,5.456724,0.176904,0.1105518,-0.0490924
Sara,Sitting,5.490077,0.1536562,0.2598734,-0.03599841
Sara,Sitting,5.523487,0.04491967,0.2615509,-0.03014185
Sara,Sitting,5.556953,-0.04037936,0.3358927,-0.04453769
Sara,Sitting,5.590216,-0.04581043,0.1945982,-0.1725969
Sara,Sitting,5.624087,-0.0391624,0.1680899,-0.1859327
Sara,Sitting,5.657605,0.109369,0.24928,-0.2376057
Sara,Sitting,5.690762,-0.006793128,0.2192297,-0.1837394
Sara,Sitting,5.724241,-0.05498844,0.4736519,-0.2221025
Sara,Sitting,5.757848,-0.1034198,0.1975536,-0.1844493
Sara,Sitting,5.791101,-0.08578095,0.2665339,-0.08007379
Sara,Sitting,5.824623,0.01557553,0.302906,-0.1816785
Sara,Sitting,5.85815,0.093918,0.01682091,-0.1830395
Sara,Sitting,5.891199,0.2334042,0.5462561,-0.1636212
Sara,Sitting,5.925937,0.1464079,0.1057272,-0.247516
Sara,Sitting,5.958285,0.008390036,0.3677187,-0.1279566
Sara,Sitting,5.991508,-0.1341002,0.5781164,0.01688845
Sara,Sitting,6.024889,-0.1448883,0.4202719,0.03598833
Sara,Sitting,6.058504,-0.1884173,0.2473135,-0.001029295
Sara,Sitting,6.091929,-0.01863457,0.2364264,-0.08392882
Sara,Sitting,6.125586,-0.04987577,0.1258049,-0.1452511
Sara,Sitting,6.158699,0.01158452,0.2155609,-0.1265698
Sara,Sitting,6.192006,0.1145331,0.3247729,-0.08761616
Sara,Sitting,6.225625,0.05766411,0.2117844,-0.1393924
Sara,Sitting,6.258848,0.03645691,0.4538202,-0.05504997
Sara,Sitting,6.292227,0.01904326,0.4081087,-0.09100171
Sara,Sitting,6.325708,0.05586342,0.1103325,-0.1099757
Sara,Sitting,6.359165,0.05273745,0.2234631,-0.08768986
Sara,Sitting,6.39246,-0.02836285,0.3915558,-0.06984065
Sara,Sitting,6.425681,0.05328639,0.2667122,-0.0399152
Sara,Sitting,6.45812,0.1954524,0.4208203,-0.1390581
Sara,Sitting,6.492667,0.1602608,0.3283472,-0.1943687
