Standing,4.479513,0.371597470329
Standing,4.659069,0.408831216265
Standing,4.69207,0.362341178465
Standing,4.725493,0.478316517018
Standing,4.758465,0.136000859524
Standing,4.791066,0.197047621526
Standing,4.825757,0.45613693156
Standing,4.859101,0.183391994884
Standing,4.892704,0.435646825779
Standing,4.925809,0.656272882912
Standing,4.959339,0.549006298424
Standing,4.992403,0.701371078736
Standing,5.026421,0.181542137873
Standing,5.060025,0.202859981125
Standing,5.093137,0.582168781534
Standing,5.126355,0.311825235884
Standing,5.159491,0.312700423441
Standing,5.193459,0.397229467648
Standing,5.226662,0.388298391474
Standing,5.259995,0.457765436075
Standing,5.293356,0.181606138182
Standing,5.326835,0.331209291905
Standing,5.360437,0.39602039417
Standing,5.393629,0.229544442958
Standing,5.413316,0.247824946435
Standing,5.442664,0.64625663819
Standing,5.4772,0.340382355229
Standing,5.511044,0.729953731058
Standing,5.544075,1.05647710138
Standing,5.577788,0.470270562681
Standing,5.611019,0.408574997378
Standing,5.644633,0.334249410797
Standing,5.677914,0.714986418542
Standing,5.711268,0.681940356243
Standing,5.744789,1.0172274318
Standing,5.778098,0.94894026349
Standing,5.811596,0.5478288981
Standing,5.844998,0.417217058425
Standing,5.878262,0.150487611561
Standing,5.911723,0.29789219459
Standing,5.945164,0.343202445908
Standing,5.978556,0.617300625471
Standing,6.012225,0.100756081114
Standing,6.045356,0.185789551503
Standing,6.078682,0.207627311002
Standing,6.11244,0.427250374558
Standing,6.144839,0.209614321128
Standing,6.179523,0.694700062114
Standing,6.21265,0.234089671862
Standing,6.245903,0.325786712908
Standing,6.279262,0.71518266812
Standing,6.312963,0.614476881486
Standing,6.345965,0.706391062853
Standing,6.380848,0.587650311542
Standing,6.413002,0.205346621977
Standing,6.446259,0.383986869577
Standing,6.479861,0.165453145153
Standing,6.513267,0.480787283556
Standing,6.546503,0.52183038387
Standing,6.580685,0.100155005439
Standing,6.61338,0.18522405152
Standing,6.647049,0.659230005728
Standing,6.680309,0.536316991192
Standing,6.713717,0.406513435441
Standing,6.74711,0.499836436526
Standing,6.780536,0.296479690625
Standing,6.813771,0.509413098318
Standing,6.847246,0.392892088699
Standing,6.880762,0.47826682251
Standing,6.913746,0.362156045242
Standing,6.947358,0.477445966202
Standing,6.980918,0.136252901648
Standing,7.014292,0.334072723492
Standing,7.047686,0.148512986602
Standing,7.081235,0.215585100245
Standing,7.11456,0.493773869534
Standing,7.147934,0.635242897542
Standing,7.181405,0.892209108475
Standing,7.214856,0.170921009305
Standing,7.248396,0.626552325493
Standing,7.281725,0.210644497366
Standing,7.3149,0.291573693654
Standing,7.348478,0.0657903338241
Standing,7.38193,0.385903482282
Standing,7.415299,0.378518228261
Standing,7.448884,0.37834240971
Standing,7.482168,0.235769532204
Standing,7.515588,0.588673111197
Standing,7.549008,0.530290686423
Standing,7.582342,0.336325433819
Standing,7.615779,0.362371542538
Standing,7.651598,0.664690285993
Standing,7.682632,0.657763421755
Standing,7.717507,0.580276184823
Standing,7.749526,0.252491369171
Standing,7.782763,0.168252334691
Standing,7.816644,0.548787308465
Standing,7.849636,0.614989450904
Standing,7.883033,0.15512011338
Standing,7.916636,0.134829731766
Standing,7.948882,2.76253542552
Standing,7.983266,0.256283599751
Standing,8.016781,0.516424589938
Standing,8.050094,0.766963702547
Standing,8.083459,0.414890654958
Standing,8.11694,0.164855876145
Standing,8.150298,0.522962358943
Standing,8.183776,0.150712776608
Standing,8.217417,0.269614924905
Standing,8.250592,0.21295783463
Standing,8.284249,0.353311632217
Standing,8.317345,0.397046961781
Standing,8.350758,0.38431509619
Standing,8.384478,0.712629910546
Standing,8.417656,0.931419315505
Standing,8.451161,0.310746825508
Standing,8.484778,0.44762994135
Standing,8.518297,0.393127879895
Standing,8.551395,0.410621373673
Standing,8.584992,0.459805438257
Standing,8.61788,0.604547308904
Standing,8.651569,0.91293691406
Standing,8.685036,0.633591196362
Standing,8.718326,0.434722560055
Standing,8.751834,0.579364528708
Standing,8.785297,0.703598463338
Standing,8.818637,1.14029015089
Standing,8.852329,0.512533442984
Standing,8.885452,0.601750586545
Standing,8.918762,0.56427875238
Standing,8.95239,1.56032706992
Standing,8.985782,1.40736981238
Standing,9.019094,1.31010499485
Standing,9.052751,0.6623117023
Standing,9.085965,1.15956304917
Standing,9.11941,0.51077232889
Standing,9.15295,1.05157713269
Standing,9.186178,1.41283198376
Standing,9.219861,1.0438528764
Standing,9.253051,0.81421447037
Standing,9.286532,1.39457781932
Standing,9.319832,1.12203218331
Standing,9.353088,1.68279998494
Standing,9.386646,1.30602870302
Standing,9.419926,0.663407571352
Standing,9.453357,0.55411727423
Standing,9.486815,0.777982032807
Standing,9.520416,0.875026202319
Standing,9.553615,0.816036620913
Standing,9.587314,1.23381818325
Standing,9.620573,0.455083371011
Standing,9.653911,1.20797229877
Standing,9.687341,0.71042442891
Standing,9.721036,0.493301450904
Standing,9.754086,0.230226232359
Standing,9.787623,0.640497790368
Standing,9.821202,0.236100288375
