4.32;False;-0.07367542;0.3089724;-0.02008312;-7.33;-1.26;6.18;11.30443;0.3812904;2.359976;0;0;0
4.34;False;0.01478727;0.2760792;0.05284109;-7.33;-1.26;6.18;11.21065;0.4627329;2.323845;0;0;0
4.36;False;-0.08725399;0.249608;-0.08455729;-7.33;-1.26;6.18;11.20927;0.4502504;2.321083;0;0;0
4.38;False;-0.08725399;0.249608;-0.08455729;-7.33;-1.26;6.18;11.20927;0.4502504;2.321083;0;0;0
4.4;False;-0.08725399;0.249608;-0.08455729;-7.33;-1.259999;6.18;11.20927;0.4502504;2.321083;0;0;0
4.42;False;-0.08725399;0.249608;-0.08455729;-7.33;-1.259999;6.18;11.20927;0.4502504;2.321083;0;0;0
4.44;False;-0.001325863;0.2394076;-0.01235664;-7.33;-1.259999;6.18;11.20052;0.4426086;2.322798;0;0;0
4.46;False;-0.001325863;0.2394076;-0.01235664;-7.33;-1.259999;6.18;11.20052;0.4426086;2.322798;0;0;0
4.48;False;0.02742684;0.2529059;-0.1179899;-7.33;-1.259998;6.18;11.20167;0.4433061;2.322286;0;0;0
4.5;False;0.02742684;0.2529059;-0.1179899;-7.33;-1.259998;6.18;11.20167;0.4433061;2.322286;0;0;0
4.52;False;0.03564095;0.2909327;-0.06187588;-7.33;-1.259998;6.18;11.19793;0.4563361;2.316669;0;0;0
4.54;False;-0.01087064;0.2689924;-0.01729412;-7.33;-1.259998;6.18;11.20346;0.4623626;2.318144;0;0;0
4.56;False;-0.01087064;0.2689924;-0.01729412;-7.33;-1.259997;6.18;11.20346;0.4623626;2.318144;0;0;0
4.58;False;-0.02706386;0.1809711;0.02432136;-7.33;-1.259997;6.18;11.20574;0.4750488;2.307317;0;0;0
4.6;False;-0.1051227;0.2610855;0.04335432;-7.33;-1.259997;6.18;11.20989;0.4757854;2.305501;0;0;0
4.62;False;-0.02004035;0.3080063;-0.01667413;-7.33;-1.259997;6.18;11.20948;0.4744346;2.321396;0;0;0
4.64;False;0.01887069;0.2200327;-0.05521287;-7.33;-1.259996;6.18;11.20918;0.4790733;2.323145;0;0;0
4.66;False;0.01887069;0.2200327;-0.05521287;-7.33;-1.259996;6.18;11.20918;0.4790733;2.323145;0;0;0
4.68;False;-0.06028843;0.2733669;0.04512307;-7.33;-1.259996;6.18;11.2078;0.4753376;2.325161;0;0;0
4.7;False;-0.002069597;0.2488222;-0.01027014;-7.33;-1.259996;6.18;11.20039;0.4624578;2.336397;0;0;0
4.72;False;0.05488238;0.2086668;0.05554859;-7.33;-1.259995;6.18;11.17642;0.4701985;2.336882;0;0;0
4.74;False;0.05488238;0.2086668;0.05554859;-7.33;-1.259995;6.18;11.17642;0.4701985;2.336882;0;0;0
4.76;False;-0.009115096;0.1300611;-0.1558338;-7.33;-1.259995;6.18;11.17564;0.4687284;2.318281;0;0;0
4.78;False;0.02587664;0.3014698;-0.02553389;-7.33;-1.259995;6.18;11.17752;0.4655887;2.30511;0;0;0
4.8;False;0.01206579;0.2251816;-0.08841357;-7.33;-1.259995;6.18;11.18467;0.4824215;2.288966;0;0;0
4.82;False;-0.05407266;0.2622786;-0.0003854539;-7.33;-1.259995;6.18;11.18867;0.4884382;2.288013;0;0;0
4.84;False;-0.05407266;0.2622786;-0.0003854539;-7.33;-1.259995;6.18;11.18867;0.4884382;2.288013;0;0;0
4.86;False;-0.02714335;0.320488;0.01171459;-7.33;-1.259995;6.18;11.19783;0.4936599;2.290662;0;0;0
4.88;False;-0.02556907;0.2637911;0.04987419;-7.33;-1.259995;6.18;11.19652;0.4896699;2.298796;0;0;0
4.9;False;-0.02556907;0.2637911;0.04987419;-7.33;-1.259995;6.18;11.19652;0.4896699;2.298796;0;0;0
4.92;False;-0.006694779;0.2195826;0.0786531;-7.33;-1.259995;6.18;11.19289;0.4799053;2.309537;0;0;0
4.94;False;0.0006434256;0.2409163;0.07256492;-7.33;-1.259995;6.18;11.18641;0.4695537;2.319191;0;0;0
4.96;False;0.01042194;0.1888628;0.0409099;-7.33;-1.259995;6.18;11.17593;0.4635305;2.321307;0;0;0
4.98;False;0.06751548;0.1981077;0.01032568;-7.33;-1.259995;6.18;11.15826;0.4606558;2.321771;0;0;0
5;False;0.02613764;0.2864666;-0.05088439;-7.33;-1.259995;6.18;11.15159;0.4573126;2.315924;0;0;0
5.02;False;-0.04816357;0.2307472;0.006607905;-7.33;-1.259995;6.18;11.15107;0.4411488;2.323614;0;0;0
5.04;False;-0.04816357;0.2307472;0.006607905;-7.33;-1.259995;6.18;11.15107;0.4411488;2.323614;0;0;0
5.06;False;0.04487471;0.2857037;-0.04342012;-7.33;-1.259995;6.18;11.14726;0.4413042;2.329922;0;0;0
5.08;False;0.03618592;0.2324619;-0.07383604;-7.33;-1.259995;6.18;11.14367;0.4467906;2.333251;0;0;0
5.1;False;-0.004934357;0.2786389;0.071373;-7.33;-1.259995;6.18;11.13831;0.4506042;2.343903;0;0;0
5.12;False;0.09191665;0.2112188;-0.004135555;-7.33;-1.259995;6.18;11.13566;0.4679455;2.354312;0;0;0
5.14;False;-0.01787409;0.2764607;-0.01697398;-7.33;-1.259995;6.18;11.14308;0.4875273;2.357786;0;0;0
5.16;False;-0.01787409;0.2764607;-0.01697398;-7.33;-1.259995;6.18;11.14308;0.4875273;2.357786;0;0;0
5.18;False;-0.008634759;0.2714653;-0.0362495;-7.33;-1.259995;6.18;11.14908;0.5027065;2.362179;0;0;0
5.2;False;-0.03514696;0.1827116;0.05390109;-7.33;-1.259995;6.18;11.15545;0.5154324;2.355487;0;0;0
5.22;False;-0.03514696;0.1827116;0.05390109;-7.33;-1.259995;6.18;11.15545;0.5154324;2.355487;0;0;0
5.24;False;-0.03496405;0.216713;0.03274671;-7.33;-1.259995;6.18;11.15391;0.5023109;2.338215;0;0;0
5.26;False;-0.04067608;0.1842299;-0.002726384;-7.33;-1.259995;6.18;11.1459;0.4967058;2.338047;0;0;0
5.28;False;0.1036708;0.187542;-0.07545478;-7.33;-1.259995;6.18;11.14353;0.4961403;2.3348;0;0;0
5.3;False;-0.02539984;0.3212147;-0.04484304;-7.33;-1.259995;6.18;11.14379;0.4935859;2.332715;0;0;0
5.32;False;-0.02539984;0.3212147;-0.04484304;-7.33;-1.259995;6.18;11.14379;0.4935859;2.332715;0;0;0
5.34;False;0.0140073;0.2987995;0.02653296;-7.33;-1.259995;6.18;11.141;0.4960444;2.335078;0;0;0
5.36;False;0.02509452;0.2411289;-0.02462528;-7.33;-1.259995;6.18;11.14262;0.5020959;2.339371;0;0;0
5.38;False;0.02509452;0.2411289;-0.02462528;-7.33;-1.259995;6.18;11.14262;0.5020959;2.339371;0;0;0
5.4;False;-0.03272782;0.2203951;0.0603175;-7.33;-1.259995;6.18;11.14491;0.5100625;2.337723;0;0;0
5.42;False;-0.03465215;0.292223;-0.002115631;-7.33;-1.259995;6.18;11.13988;0.5089296;2.340227;0;0;0
5.44;False;0.03506225;0.2059651;-0.04181597;-7.33;-1.259995;6.18;11.14171;0.5084579;2.344171;0;0;0
5.46;False;-0.01336747;0.2011385;-0.03135625;-7.33;-1.259995;6.18;11.14258;0.5086192;2.34823;0;0;0
5.48;False;-0.01336747;0.2011385;-0.03135625;-7.33;-1.259995;6.18;11.14258;0.5086192;2.34823;0;0;0
5.5;False;-0.005224119;0.2205506;-0.02745978;-7.33;-1.259995;6.18;11.14605;0.5046666;2.355764;0;0;0
5.52;False;-0.02497224;0.202467;-0.03989411;-7.33;-1.259995;6.18;11.14858;0.5026864;2.364013;0;0;0
5.54;False;-0.02497224;0.202467;-0.03989411;-7.33;-1.259995;6.18;11.14858;0.5026864;2.364013;0;0;0
5.56;False;0.01893895;0.2695618;-0.0656456;-7.33;-1.259995;6.18;11.15189;0.4995285;2.372209;0;0;0
5.58;False;-0.001714227;0.2715425;0.1099091;-7.33;-1.259995;6.18;11.15048;0.4921364;2.374073;0;0;0
5.6;False;-0.05986747;0.2796879;0.00670682;-7.33;-1.259995;6.18;11.14146;0.479284;2.374504;0;0;0
5.62;False;-0.009453115;0.2167177;-0.00916417;-7.33;-1.259995;6.18;11.13828;0.4715525;2.374392;0;0;0
5.64;False;0.02848638;0.2227421;0.01932571;-7.33;-1.259995;6.18;11.12773;0.462482;2.376548;0;0;0
5.66;False;0.02848638;0.2227421;0.01932571;-7.33;-1.259995;6.18;11.12773;0.462482;2.376548;0;0;0
5.68;False;0.00141847;0.1797876;-0.06787882;-7.33;-1.259995;6.18;11.12229;0.4599751;2.36417;0;0;0
5.7;False;0.08847429;0.2246351;-0.07179856;-7.33;-1.259995;6.18;11.12376;0.4606731;2.352096;0;0;0
5.72;False;0.001784642;0.2757168;-0.01015408;-7.33;-1.259995;6.18;11.12611;0.4696947;2.346759;0;0;0
5.74;False;-0.02238323;0.1722946;-0.03964321;-7.33;-1.259995;6.18;11.13248;0.477647;2.346084;0;0;0
5.76;False;-0.03408447;0.2377854;-0.07321773;-7.33;-1.259995;6.18;11.14084;0.4818059;2.351619;0;0;0
