Sara,Looking,5.343951,0.313984,-0.1097159,0.2316278,2.670715,54.78294,0.3574882
Sara,Looking,5.361526,0.3204337,-0.1000964,0.2387458,2.931519,54.2421,0.7800308
Sara,Looking,5.376881,0.3204337,-0.1000964,0.2387458,3.245422,53.44039,1.185478
Sara,Looking,5.39411,0.3412691,-0.05672975,0.2381331,3.34552,52.26833,1.669773
Sara,Looking,5.39411,0.3412691,-0.05672975,0.2381331,3.366364,52.22496,1.670385
Sara,Looking,5.411578,0.3505661,-0.01409469,0.2051483,3.535461,50.57537,2.229625
Sara,Looking,5.428009,0.329275,0.06550314,0.1784099,3.544891,49.0379,2.665625
Sara,Looking,5.444468,0.2971633,0.03026543,0.182606,3.341003,47.1474,2.741527
Sara,Looking,5.461443,0.2694929,-0.05459594,0.1851417,3.269958,45.32515,2.513874
Sara,Looking,5.477678,0.2694929,-0.05459594,0.1851417,3.270142,43.28059,2.352139
Sara,Looking,5.48,0.27306,-0.01283174,0.1327162,3.216309,42.69061,2.395407
Sara,Looking,5.494187,0.27306,-0.01283174,0.1327162,3.194366,40.66516,2.580587
Sara,Looking,5.510854,0.2752032,0.04382322,0.07869813,3.029236,37.86782,2.872338
Sara,Looking,5.527175,0.2242784,0.01634326,0.06455959,2.87738,34.76296,3.054812
Sara,Looking,5.544767,0.1232359,-0.02935938,0.07930922,2.637909,31.77887,2.758611
Sara,Looking,5.561049,0.0604778,-0.0001709615,0.06147442,2.316956,28.86,2.324948
Sara,Looking,5.57771,0.0604778,-0.0001709615,0.06147442,1.874664,25.77755,2.096499
Sara,Looking,5.57771,0.0604778,-0.0001709615,0.06147442,1.874664,25.77755,2.096499
Sara,Looking,5.594378,0.03720268,0.04754635,0.02965915,1.302277,22.60005,1.828951
Sara,Looking,5.61111,0.02335104,0.01644546,0.01840984,0.7612305,19.14232,1.50382
Sara,Looking,5.628184,-0.01333332,-0.05649013,0.03303742,0.4937744,15.65208,1.103663
Sara,Looking,5.64398,-0.06958777,-0.08506705,0.02562971,0.3906555,12.3013,0.71618
Sara,Looking,5.660762,-0.0898198,-0.05533823,0.004398319,0.2542114,8.898333,0.4592937
Sara,Looking,5.677708,-0.0898198,-0.05533823,0.004398319,0.2339783,8.868604,0.480525
Sara,Looking,5.677708,-0.0898198,-0.05533823,0.004398319,0.2225037,5.370134,0.468685
Sara,Looking,5.69442,-0.0828096,-0.04118285,-0.01609525,0.2722473,1.717249,0.527969
Sara,Looking,5.711955,-0.1118897,-0.03886019,-0.02318996,0.2708435,1.903717,0.6390506
Sara,Looking,5.727517,-0.1654159,-0.01254106,-0.03193209,0.1711731,5.422485,0.6844989
Sara,Looking,5.745027,-0.2093323,-0.0003461046,-0.04030611,0.007965088,8.861298,0.8124536
Sara,Looking,5.76155,-0.2244927,-0.03407297,-0.03420012,-0.006835938,8.760376,0.9079436
Sara,Looking,5.76155,-0.2244927,-0.03407297,-0.03420012,-0.09655762,12.15311,0.9303011
Sara,Looking,5.77788,-0.2244927,-0.03407297,-0.03420012,-0.08917236,15.38791,1.123884
Sara,Looking,5.794244,-0.2473275,-0.07148748,-0.02901298,0.03109741,18.5463,1.197815
Sara,Looking,5.81177,-0.2778778,-0.04846505,-0.02914877,0.1141968,21.53622,1.215756
Sara,Looking,5.82796,-0.270918,-0.01956196,-0.04537915,0.2303467,24.52524,1.25281
Sara,Looking,5.845133,-0.2378025,-0.01353221,-0.07204186,0.3579102,27.63489,1.420904
Sara,Looking,5.86,-0.2161034,-0.01187803,-0.09415662,0.4576416,27.68427,1.494753
Sara,Looking,5.861705,-0.2161034,-0.01187803,-0.09415662,0.5384216,30.85068,1.664962
Sara,Looking,5.882542,-0.1973937,-0.01312397,-0.1113829,0.641571,34.16522,1.855483
Sara,Looking,5.895283,-0.1973937,-0.01312397,-0.1113829,0.7536621,37.48495,2.042083
Sara,Looking,5.91218,-0.1950967,-0.01152638,-0.1199484,0.9556885,41.06937,2.165471
Sara,Looking,5.92882,-0.1265977,-0.01889562,-0.1699828,1.0513,44.81705,2.21018
Sara,Looking,5.945438,-0.1827452,-0.00597879,-0.1571596,1.151245,44.92389,2.121482
Sara,Looking,5.945438,-0.1827452,-0.00597879,-0.1571596,1.184235,48.46945,2.168663
Sara,Looking,5.961631,-0.1982227,-0.007196525,-0.1607879,1.206818,51.99054,2.082034
Sara,Looking,5.978157,-0.1982227,-0.007196525,-0.1607879,1.362091,55.57031,2.037736
Sara,Looking,5.994699,-0.2027331,-0.02128325,-0.1664065,1.563293,59.07645,2.027258
Sara,Looking,6.011737,-0.2451972,0.01172107,-0.1533393,1.767242,62.4411,2.048023
Sara,Looking,6.027871,-0.2789082,0.04873452,-0.1424244,1.838715,65.63046,2.05295
Sara,Looking,6.027871,-0.2789082,0.04873452,-0.1424244,1.805023,65.66748,2.042035
Sara,Looking,6.044993,-0.3230247,0.070218,-0.1217225,1.871033,68.65384,2.082812
Sara,Looking,6.061704,-0.3765086,0.04906342,-0.0817308,1.884705,71.36581,2.008066
Sara,Looking,6.077925,-0.3765086,0.04906342,-0.0817308,1.809326,73.79492,1.68903
Sara,Looking,6.094983,-0.4283754,0.008175518,-0.02669281,1.85968,75.89465,1.262724
Sara,Looking,6.111559,-0.4289359,-0.01351578,0.01759091,1.918274,77.59381,0.7566237
Sara,Looking,6.128232,-0.3857159,0.03299362,0.02710539,1.824036,77.06003,0.6570503
Sara,Looking,6.128232,-0.3857159,0.03299362,0.02710539,1.913239,79.32477,0.3817782
Sara,Looking,6.145278,-0.340145,0.08478376,0.03538761,1.636566,80.71683,0.1456718
Sara,Looking,6.161982,-0.3062353,0.05003891,0.04623929,1.351563,81.95227,0.0008854568
Sara,Looking,6.178767,-0.3062353,0.05003891,0.04623929,1.184692,83.00415,-0.04545147
Sara,Looking,6.195352,-0.271926,-0.02412385,0.06037857,1.164886,83.89865,0.05563354
Sara,Looking,6.211874,-0.268549,-0.05482233,0.05580975,1.286285,83.32047,-0.04097387
Sara,Looking,6.211874,-0.268549,-0.05482233,0.05580975,1.210144,84.45251,0.1556091
Sara,Looking,6.228246,-0.2925069,-0.003215885,0.05054236,0.9736938,84.75241,0.3356018
Sara,Looking,6.245665,-0.3383259,0.0004717487,0.05361855,0.6899109,84.83917,0.6088867
Sara,Looking,6.262033,-0.3922191,-0.04994069,0.07043238,0.512207,84.28378,0.8761597
Sara,Looking,6.278842,-0.3922191,-0.04994069,0.07043238,0.4649963,83.23315,1.118835
Sara,Looking,6.28,-0.4317788,-0.04402073,0.09991787,0.5704956,82.19254,1.091217
Sara,Looking,6.295339,-0.4317788,-0.04402073,0.09991787,0.4556274,81.70529,1.318207
Sara,Looking,6.312988,-0.3902264,0.02273301,0.07286762,0.4439087,79.68631,1.124481
Sara,Looking,6.328474,-0.3525549,0.03675876,0.05039881,0.4404907,77.62625,0.6248474
Sara,Looking,6.345607,-0.3492372,0.02702495,0.04549363,0.5498962,74.87576,0.07886992
Sara,Looking,6.361922,-0.3849246,0.01663004,0.05763127,0.3851318,71.68204,0.438781
Sara,Looking,6.379295,-0.3849246,0.01663004,0.05763127,0.108429,68.25067,0.4217497
Sara,Looking,6.395305,-0.4243978,-0.0188152,0.04150854,-0.2018738,63.91315,0.0902608
Sara,Looking,6.395305,-0.4243978,-0.0188152,0.04150854,-0.2413635,63.87769,0.1063835
Sara,Looking,6.412291,-0.4450127,-0.0199706,0.003033375,0.5127437,58.99472,0.2310486
Sara,Looking,6.429593,-0.4210153,0.0258075,-0.06488537,0.809034,53.92578,0.1622925
Sara,Looking,6.446306,-0.3442764,0.03502065,-0.1515368,0.8887248,48.47684,0.2940023
Sara,Looking,6.462352,-0.2968513,-0.04059946,-0.2565305,0.7387494,42.9509,0.6207178
Sara,Looking,6.479113,-0.2968513,-0.04059946,-0.2565305,0.617803,37.29898,0.7481641
Sara,Looking,6.479113,-0.2822502,-0.04199146,-0.3285642,0.617803,37.29898,0.7481641
Sara,Looking,6.495312,-0.2822502,-0.04199146,-0.3285642,0.5520347,31.20309,0.7379476
Sara,Looking,6.512016,-0.2691065,0.04617691,-0.4175782,0.7480845,24.8548,0.7183686
Sara,Looking,6.528636,-0.2470253,0.09507763,-0.5116077,1.044609,18.57547,0.8541579
Sara,Looking,6.545884,-0.2197247,0.06748174,-0.5936394,1.305824,12.1084,1.09606
Sara,Looking,6.562182,-0.1839927,0.03497232,-0.6547539,1.360666,5.635468,1.346249
Sara,Looking,6.578602,-0.1839927,0.03497232,-0.6547539,1.399091,0.8178832,1.508923
Sara,Looking,6.578602,-0.1839927,0.03497232,-0.6547539,1.399091,0.8178832,1.508923
Sara,Looking,6.595505,-0.1319762,0.01176649,-0.6870204,1.319703,7.209387,1.499363
Sara,Looking,6.612534,-0.1033864,-0.0418028,-0.7203609,1.144336,13.47659,1.259028
Sara,Looking,6.628887,-0.105514,-0.04121679,-0.7376094,0.9344009,19.66649,0.9975546
Sara,Looking,6.645641,-0.07218819,0.05519528,-0.7556483,0.911602,25.79309,0.7563291
Sara,Looking,6.663091,-0.03660786,0.1134562,-0.7608554,1.113876,31.64793,-0.6057129
Sara,Looking,6.678767,-0.03660786,0.1134562,-0.7608554,1.078296,31.58967,-0.6109314
Sara,Looking,6.678767,-0.03660786,0.1134562,-0.7608554,1.402712,37.33554,-0.4041138
Sara,Looking,6.695527,-0.02158181,0.07854883,-0.7545977,1.590598,42.80795,-0.1348267
Sara,Looking,6.712069,-0.03647191,0.07994122,-0.7638945,1.602022,48.31212,0.155365
Sara,Looking,6.729266,0.02054572,-0.01244226,-0.7033077,1.494793,53.57863,0.4137268
Sara,Looking,6.746029,0.06458735,0.03026504,-0.6788223,1.34379,58.55732,0.5968933
Sara,Looking,6.763102,0.1235484,0.05809082,-0.6480125,1.251773,57.9528,0.4346619
Sara,Looking,6.763102,0.1235484,0.05809082,-0.6480125,1.221637,63.0423,0.5750427
Sara,Looking,6.778927,0.1235484,0.05809082,-0.6480125,1.099709,67.22037,0.3644409
Sara,Looking,6.79585,0.1757849,0.07209936,-0.6037849,1.053804,70.8204,0.124115
Sara,Looking,6.812595,0.2019736,0.07245606,-0.5454968,1.001262,74.17575,0.05831909
Sara,Looking,6.829879,0.1867803,0.08094073,-0.4645581,1.197948,77.17847,0.1430969
Sara,Looking,6.846697,0.1625224,0.08067602,-0.3856983,1.47947,80.07849,0.4102173
Sara,Looking,6.862528,0.1968309,0.07532604,-0.316746,1.887613,82.74818,0.6151123
Sara,Looking,6.862528,0.1968309,0.07532604,-0.316746,1.853305,82.75352,0.684082
Sara,Looking,6.880831,0.2431067,0.06903285,-0.271338,2.155444,84.92406,0.57547
Sara,Looking,6.895537,0.2431067,0.06903285,-0.271338,2.468205,86.90932,0.2981567
Sara,Looking,6.912331,0.25927,0.06156636,-0.2348147,2.840376,88.37459,-0.1074829
Sara,Looking,6.928919,0.2770602,0.06352095,-0.2024614,3.311652,89.55407,0.3913267
Sara,Looking,6.945626,0.290577,0.009261775,-0.1787115,3.708928,90.43443,0.5508572
Sara,Looking,6.96297,0.2815839,-0.08213017,-0.14973,3.573909,89.65863,0.3495459
Sara,Looking,6.96297,0.2815839,-0.08213017,-0.14973,3.86434,90.99945,0.4260195
Sara,Looking,6.979101,0.2815839,-0.08213017,-0.14973,3.901654,91.40946,0.3419079
Sara,Looking,6.996025,0.2625158,-0.09009825,-0.111624,3.832509,91.321,0.2245843
Sara,Looking,7.013065,0.2555673,-0.09154054,-0.100813,3.698687,91.21148,0.003997803
Sara,Looking,7.029276,0.2102683,-0.06731555,-0.07782695,3.730391,91.04276,0.2532654
Sara,Looking,7.046435,0.1743522,0.0207727,-0.03140036,3.79021,90.47648,0.2767639
Sara,Looking,7.062724,0.2014352,0.006065534,-0.03191131,3.84244,90.02598,0.2474365
Sara,Looking,7.062724,0.2014352,0.006065534,-0.03191131,3.815357,90.04069,0.2469177
Sara,Looking,7.079278,0.2014352,0.006065534,-0.03191131,3.786453,89.1021,0.04678345
Sara,Looking,7.096033,0.2034298,0.0004938239,-0.03556857,3.631214,87.98824,0.213082
Sara,Looking,7.113025,0.150144,-0.0062611,-0.03406233,3.562011,86.88811,0.3266848
Sara,Looking,7.130594,0.1003836,-0.02808242,-0.03872127,3.539416,85.58092,0.2774353
Sara,Looking,7.130594,0.1227925,-0.006009909,-0.05755327,3.589176,85.60274,0.2820942
Sara,Looking,7.146891,0.1227925,-0.006009909,-0.05755327,3.562782,84.07055,0.2273793
Sara,Looking,7.16287,0.1878415,-0.02205938,-0.08626316,3.526022,82.11222,0.3305155
Sara,Looking,7.179393,0.1878415,-0.02205938,-0.08626316,3.347889,79.6343,0.6062566
Sara,Looking,7.196547,0.2223136,-0.09734282,-0.131083,2.916404,76.75597,0.9523762
Sara,Looking,7.212875,0.2139593,-0.1026412,-0.1676572,2.367462,73.35962,1.282853
Sara,Looking,7.229813,0.1657689,0.01385021,-0.1888552,2.176825,69.67791,1.53716
Sara,Looking,7.229813,0.1657689,0.01385021,-0.1888552,2.225015,69.56142,1.558358
Sara,Looking,7.246554,0.1166289,0.09509309,-0.2116172,2.403546,65.41718,1.66845
Sara,Looking,7.263818,0.1354782,0.08334207,-0.267687,2.62422,60.98243,1.742594
Sara,Looking,7.280151,0.1384445,0.04190326,-0.3476892,2.691081,55.96721,1.802863
Sara,Looking,7.29641,0.1384445,0.04190326,-0.3476892,2.791051,50.1945,1.944952
Sara,Looking,7.313258,0.09319065,0.08079175,-0.4172901,3.022852,44.16397,2.031356
Sara,Looking,7.329722,-0.02695402,0.09591377,-0.4850425,3.068106,44.12509,2.100957
Sara,Looking,7.329722,-0.02695402,0.09591377,-0.4850425,3.404665,37.89569,2.190047
Sara,Looking,7.346811,-0.1552752,0.1189003,-0.5321754,3.762977,31.59255,2.332696
Sara,Looking,7.363121,-0.1919194,0.1381824,-0.5693531,4.340561,25.21182,2.560952
Sara,Looking,7.379879,-0.2091689,0.05629233,-0.640367,4.757124,18.51157,2.692809
Sara,Looking,7.396426,-0.2091689,0.05629233,-0.640367,4.709373,11.68299,2.660621
Sara,Looking,7.413255,-0.2854357,-0.008293188,-0.7005897,4.560886,4.904999,2.270021
Sara,Looking,7.430005,-0.3760125,0.02835685,-0.7107975,4.637153,4.969585,2.330244
Sara,Looking,7.430005,-0.3760125,0.02835685,-0.7107975,4.714042,1.62146,1.787619
Sara,Looking,7.446942,-0.4235806,0.05487854,-0.6956077,4.741006,8.021545,1.183828
Sara,Looking,7.463658,-0.4500972,0.04816485,-0.6985981,4.767372,14.44846,-0.6230164
Sara,Looking,7.480701,-0.4890074,0.05186979,-0.68108,4.734791,20.60818,-0.08215332
Sara,Looking,7.497469,-0.4890074,0.05186979,-0.68108,4.783154,26.54123,0.4328308
Sara,Looking,7.497469,-0.4890074,0.05186979,-0.68108,4.783154,26.54123,0.4328308
Sara,Looking,7.5141,-0.5206631,0.02876753,-0.662132,4.650408,32.03891,0.9217834
Sara,Looking,7.530046,-0.5335081,0.03065686,-0.6328807,4.516251,37.36032,1.309601
Sara,Looking,7.546682,-0.526893,0.05465652,-0.5859944,4.509151,42.23386,1.654724
Sara,Looking,7.563456,-0.5007045,0.03397884,-0.5480289,4.466611,46.87198,2.065765
Sara,Looking,7.580647,-0.4650993,0.003166385,-0.5064438,4.324533,51.18692,2.522583
Sara,Looking,7.596914,-0.4650993,0.003166385,-0.5064438,4.177224,55.15686,2.902557
Sara,Looking,7.596914,-0.4650993,0.003166385,-0.5064438,4.177224,55.15686,2.902557
Sara,Looking,7.613717,-0.4374736,-0.007566164,-0.446,3.974447,58.71899,3.243134
Sara,Looking,7.630999,-0.4094292,-0.02191642,-0.3769939,3.735199,61.8418,3.433258
Sara,Looking,7.646904,-0.3611149,-0.07129162,-0.3123608,3.242107,64.67703,3.490326
Sara,Looking,7.663622,-0.3241954,-0.06248623,-0.2630242,2.644672,67.1189,3.340698
Sara,Looking,7.680386,-0.3040735,-0.01330251,-0.2270901,2.081075,69.11334,2.994629
Sara,Looking,7.697204,-0.3040735,-0.01330251,-0.2270901,1.675586,71.1236,2.727966
Sara,Looking,7.697204,-0.3040735,-0.01330251,-0.2270901,1.675586,71.1236,2.727966
Sara,Looking,7.713809,-0.2936627,0.02037855,-0.1880809,1.374326,72.47076,2.475616
Sara,Looking,7.730483,-0.2951123,0.04489266,-0.1495225,1.345039,73.51193,2.41214
Sara,Looking,7.747145,-0.2873217,0.0748822,-0.1057232,1.462579,74.34683,2.521606
Sara,Looking,7.763869,-0.2731403,0.05868734,-0.06885964,1.659408,74.9173,2.64859
Sara,Looking,7.780597,-0.2731403,0.05868734,-0.06885964,1.802999,75.16055,2.787506
Sara,Looking,7.797179,-0.2377532,0.03620649,-0.0448364,1.839364,74.46155,2.786865
Sara,Looking,7.797179,-0.2377532,0.03620649,-0.0448364,1.836372,75.09436,2.788269
Sara,Looking,7.813909,-0.1984858,0.04949247,-0.0345369,1.947682,74.93405,2.721283
Sara,Looking,7.831268,-0.1616382,0.05194137,-0.02965291,2.054579,74.48227,2.632019
Sara,Looking,7.847174,-0.1314838,0.05211699,-0.03516272,2.015589,73.9776,2.672363
Sara,Looking,7.864598,-0.102997,0.05471711,-0.039366,2.360619,73.28961,2.583801
Sara,Looking,7.88224,-0.06927885,0.03443396,-0.04960181,2.631043,72.40604,2.60025
Sara,Looking,7.897116,-0.06927885,0.03443396,-0.04960181,2.739444,71.54895,2.676727
Sara,Looking,7.897116,-0.06549722,0.03406811,-0.0455512,2.739444,71.54895,2.676727
Sara,Looking,7.914022,-0.06549722,0.03406811,-0.0455512,2.848799,70.43948,2.679993
Sara,Looking,7.930815,-0.06409722,-0.01962187,-0.07019518,2.793506,69.20227,2.554535
Sara,Looking,7.948497,-0.05289985,0.03585844,-0.07899136,2.919453,67.60593,2.304138
Sara,Looking,7.964892,-0.05416693,0.03978093,-0.0966985,3.233726,66.03171,2.233276
Sara,Looking,7.98171,-0.1428436,-0.008082549,-0.07841057,3.545648,63.96722,2.128693
Sara,Looking,7.997696,-0.1428436,-0.008082549,-0.07841057,3.634324,63.91934,2.147003
Sara,Looking,7.997696,-0.1428436,-0.008082549,-0.07841057,3.995949,61.48404,2.016815
Sara,Looking,8.014421,-0.2553226,-0.008406092,-0.05480542,4.332647,58.31924,1.930695
Sara,Looking,8.031169,-0.3419157,-0.06411513,-0.06598726,4.561932,54.40723,2.001465
Sara,Looking,8.048531,-0.3249084,-0.1258459,-0.1368723,4.481601,49.98993,2.166077
Sara,Looking,8.065133,-0.2320064,-0.04089577,-0.2250752,4.337589,45.51697,2.149994
Sara,Looking,8.065133,-0.1864464,0.07236756,-0.2839848,4.244687,45.60193,2.061798
Sara,Looking,8.081584,-0.1864464,0.07236756,-0.2839848,4.337845,41.34424,2.031433
Sara,Looking,8.097904,-0.1864464,0.07236756,-0.2839848,4.690169,36.75308,2.083191
Sara,Looking,8.114985,-0.190337,0.1095178,-0.3261193,5.221355,31.71643,2.15976
Sara,Looking,8.131115,-0.1806882,0.1203475,-0.3832316,5.779889,26.60214,2.027863
Sara,Looking,8.148534,-0.1445043,0.1119211,-0.4538736,6.279553,21.22653,1.812653
Sara,Looking,8.165163,-0.1165476,0.08460444,-0.5308148,6.361483,20.79984,1.703979
Sara,Looking,8.165163,-0.1165476,0.08460444,-0.5308148,6.754121,15.80444,1.468689
Sara,Looking,8.181461,-0.08197796,0.06668324,-0.5875556,7.19826,10.345,1.207825
Sara,Looking,8.198021,-0.08197796,0.06668324,-0.5875556,7.499839,4.811554,0.6867676
Sara,Looking,8.214747,-0.03210232,0.03244748,-0.6107073,7.668192,0.5830943,0.2093506
Sara,Looking,8.232021,0.02693711,-0.01372243,-0.6155877,7.530583,5.825972,-0.1956482
Sara,Looking,8.249086,0.0825662,-0.04973734,-0.60072,7.237014,5.661344,-0.08303833
Sara,Looking,8.249086,0.0825662,-0.04973734,-0.60072,7.208211,10.87752,-0.3959961
Sara,Looking,8.264846,0.1138038,-0.06335688,-0.5742542,6.908792,15.60386,-0.4445801
Sara,Looking,8.281802,0.1209314,-0.07491069,-0.5325872,6.510605,20.10796,-0.2356262
Sara,Looking,8.297968,0.1209314,-0.07491069,-0.5325872,5.960342,24.38649,0.2764893
Sara,Looking,8.314597,0.08936117,-0.06112311,-0.5020102,5.454472,28.65709,0.8569031
Sara,Looking,8.332183,0.02767739,0.01104326,-0.4628112,5.120719,32.89078,1.57251
Sara,Looking,8.332183,0.02767739,0.01104326,-0.4628112,5.182403,32.81861,1.611725
Sara,Looking,8.348745,-0.02376284,0.09052517,-0.4399391,4.958297,37.14503,2.416565
Sara,Looking,8.365073,-0.06722632,0.1362637,-0.4087457,4.912897,41.57541,3.157501
Sara,Looking,8.381822,-0.08222428,0.1376021,-0.3956521,4.927864,46.05441,3.754944
Sara,Looking,8.398398,-0.08222428,0.1376021,-0.3956521,4.811969,50.65022,4.184753
Sara,Looking,8.415956,-0.06358108,0.1226191,-0.3907605,4.712553,55.19643,4.4534
Sara,Looking,8.431639,-0.03474814,0.1260448,-0.3858162,4.585379,59.61382,4.62561
Sara,Looking,8.431639,-0.01423283,0.1313712,-0.3777297,4.556546,59.61039,4.630554
Sara,Looking,8.448333,-0.01423283,0.1313712,-0.3777297,4.452371,63.86584,4.684021
Sara,Looking,8.4652,0.0133936,0.1050035,-0.3581343,4.396662,67.96294,4.680939
Sara,Looking,8.481961,0.08319321,0.1058611,-0.3397235,4.383872,71.91439,4.765778
Sara,Looking,8.498669,0.08319321,0.1058611,-0.3397235,4.336727,75.47804,4.846313
Sara,Looking,8.516079,0.152893,0.1166079,-0.3300795,4.459743,78.63242,4.741699
Sara,Looking,8.516079,0.1827406,0.1188892,-0.2997466,4.390043,78.62167,4.751343
Sara,Looking,8.532077,0.1827406,0.1188892,-0.2997466,4.484913,81.47021,4.702759
Sara,Looking,8.548385,0.1798661,0.0882666,-0.2595719,4.660017,84.25433,4.689209
Sara,Looking,8.565033,0.1774591,0.07847395,-0.2236448,4.884268,86.75359,4.767792
Sara,Looking,8.582117,0.1879192,0.07780187,-0.1954646,5.140346,89.09329,4.755005
Sara,Looking,8.599128,0.1879192,0.07780187,-0.1954646,5.381805,91.12273,4.649017
Sara,Looking,8.599999,0.1975008,0.05159886,-0.1704443,5.373637,90.67434,4.542664
Sara,Looking,8.615219,0.1975008,0.05159886,-0.1704443,5.540476,93.07159,4.449585
Sara,Looking,8.63189,0.1906717,0.02508748,-0.1435807,5.628867,94.84203,4.1633
Sara,Looking,8.648483,0.1699636,0.009880271,-0.120106,5.710166,96.53108,3.851563
Sara,Looking,8.665134,0.1540805,-0.02587713,-0.1002221,5.743368,98.10671,3.471344
