4.46;False;-0.02029075;0.01644362;0.05741827;-7.33;-1.26;6.18;3.998315;355.6539;358.1674;0;0;0
4.48;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.26;6.18;3.66288;355.2507;358.2783;0;0;0
4.5;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.26;6.18;3.66288;355.2507;358.2783;0;0;0
4.52;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.26;6.18;3.66288;355.2507;358.2783;0;0;0
4.54;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.259999;6.18;3.66288;355.2507;358.2783;0;0;0
4.56;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.259999;6.18;3.66288;355.2507;358.2783;0;0;0
4.58;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.259999;6.18;3.66288;355.2507;358.2783;0;0;0
4.6;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.259999;6.18;3.66288;355.2507;358.2783;0;0;0
4.62;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.259998;6.18;3.66288;355.2507;358.2783;0;0;0
4.64;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.259998;6.18;3.66288;355.2507;358.2783;0;0;0
4.66;False;-0.01205592;0.02018726;0.03160305;-7.33;-1.259998;6.18;3.66288;355.2507;358.2783;0;0;0
4.68;False;-0.01684196;0.01631398;0.03202388;-7.33;-1.259998;6.18;3.592833;355.2086;358.3114;0;0;0
4.7;False;-0.01684196;0.01631398;0.03202388;-7.33;-1.259997;6.18;3.592833;355.2086;358.3114;0;0;0
4.72;False;-0.01684196;0.01631398;0.03202388;-7.33;-1.259997;6.18;3.592833;355.2086;358.3114;0;0;0
4.74;False;-0.0142101;0.0129354;0.03145364;-7.33;-1.259997;6.18;3.526169;355.2383;358.3512;0;0;0
4.76;False;-0.01140782;0.006654369;0.03141699;-7.33;-1.259997;6.18;3.426486;355.2804;358.4034;0;0;0
4.78;False;-0.01023152;0.007001544;0.02914862;-7.33;-1.259996;6.18;3.319451;355.3343;358.4444;0;0;0
4.8;False;-0.007076443;0.008849834;0.02854634;-7.33;-1.259996;6.18;3.236376;355.3811;358.4831;0;0;0
4.82;False;-0.001081049;0.02657897;0.03123342;-7.33;-1.259996;6.18;3.143125;355.4065;358.5257;0;0;0
4.84;False;0.0008821188;0.0286554;0.03282443;-7.33;-1.259996;6.18;3.088204;355.4208;358.5528;0;0;0
4.86;False;-3.578526E-05;0.03265889;0.03260864;-7.33;-1.259995;6.18;3.061407;355.437;358.5585;0;0;0
4.88;False;-0.000172272;0.0375982;0.03410336;-7.33;-1.259995;6.18;3.027465;355.4554;358.5801;0;0;0
4.9;False;0.002037801;0.04223974;0.03033721;-7.33;-1.259995;6.18;3.021424;355.4698;358.5992;0;0;0
4.92;False;0.001771882;0.04070838;0.02852602;-7.33;-1.259995;6.18;3.051357;355.4818;358.6489;0;0;0
4.94;False;0.002290919;0.02983346;0.02597204;-7.33;-1.259995;6.18;3.089458;355.4837;358.6822;0;0;0
4.96;False;0.003545709;0.02672066;0.02353891;-7.33;-1.259995;6.18;3.097405;355.4841;358.7015;0;0;0
4.98;False;0.0009692239;0.02552227;0.01405446;-7.33;-1.259995;6.18;3.204982;355.4592;358.7578;0;0;0
5;False;0.0009692239;0.02552227;0.01405446;-7.33;-1.259995;6.18;3.266765;355.4371;358.7955;0;0;0
5.02;False;0.001111522;0.02058841;0.01221017;-7.33;-1.259995;6.18;3.306128;355.417;358.8335;0;0;0
5.04;False;0.001186937;0.02052598;0.007032578;-7.33;-1.259995;6.18;3.338639;355.3924;358.8777;0;0;0
