Priya,Standing,4.972978,0.05136484,0.2178154,-0.1079399,Walking
Priya,Standing,4.98955,0.05894349,0.1944761,-0.1502613,Walking
Priya,Standing,5.0063,0.002306653,0.2078476,-0.05076564,Walking
Priya,Standing,5.0063,0.002306653,0.2078476,-0.05076564,Walking
Priya,Standing,5.022989,0.07678874,0.2065115,-0.08606751,Walking
Priya,Standing,5.039671,-0.001456007,0.1945877,-0.1045123,Walking
Priya,Standing,5.039671,-0.001456007,0.1945877,-0.1045123,Walking
Priya,Standing,5.056401,-0.02285015,0.2254877,-0.1314057,Walking
Priya,Standing,5.073106,0.03322348,0.2541304,-0.1043619,Walking
Priya,Standing,5.073106,0.03322348,0.2541304,-0.1043619,Walking
Priya,Standing,5.091026,0.0452251,0.1558361,-0.08954783,Walking
Priya,Standing,5.106489,-0.004946016,0.1551905,-0.106889,Walking
Priya,Standing,5.123197,-0.004946016,0.1551905,-0.106889,Walking
Priya,Standing,5.123197,0.02295642,0.131835,-0.1401076,Walking
Priya,Standing,5.139904,0.02149442,0.1986208,-0.1308567,Walking
Priya,Standing,5.15683,0.02149442,0.1986208,-0.1308567,Walking
Priya,Standing,5.15683,-0.0440326,0.2196188,-0.09461654,Walking
Priya,Standing,5.173311,-0.09679495,0.1637363,-0.06015351,Walking
Priya,Standing,5.19006,-0.09679495,0.1637363,-0.06015351,Walking
Priya,Standing,5.19006,-0.1528573,0.2879972,0.004843783,Walking
Priya,Standing,5.207967,-0.1052141,0.2022314,0.007305702,Walking
Priya,Standing,5.223446,-0.1878827,0.0248375,-0.01339841,Walking
Priya,Standing,5.223446,-0.1878827,0.0248375,-0.01339841,Walking
Priya,Standing,5.240788,-0.2822986,-0.2534885,-0.00923606,Walking
Priya,Standing,5.258079,-0.2710979,-0.2699823,-0.0375505,Walking
Priya,Standing,5.258079,-0.2710979,-0.2699823,-0.0375505,Walking
Priya,Standing,5.273868,-0.3512874,-0.5300055,0.06248465,Walking
Priya,Standing,5.290276,-0.218871,-0.4789324,0.004400976,Walking
Priya,Standing,5.290276,-0.218871,-0.4789324,0.004400976,Walking
Priya,Standing,5.308218,-0.1742784,-0.256773,0.0970576,Walking
Priya,Standing,5.323694,-0.2121762,-0.1098251,0.1434781,Walking
Priya,Standing,5.323694,-0.2121762,-0.1098251,0.1434781,Walking
Priya,Standing,5.340972,-0.1266073,-0.4178686,-0.01942625,Walking
Priya,Standing,5.358886,-0.0111891,-0.5152521,-0.3085294,Walking
Priya,Standing,5.374129,0.1584751,-0.2552776,-0.4035854,Walking
Priya,Standing,5.390934,0.2774488,0.1969824,-0.174378,Walking
Priya,Standing,5.390934,0.2774488,0.1969824,-0.174378,Walking
Priya,Standing,5.408058,0.3574814,1.475028,0.1898347,Walking
Priya,Standing,5.42491,0.3402498,2.345999,0.4361069,Walking
Priya,Standing,5.441454,0.3498421,0.9693604,-0.06273339,Walking
Priya,Standing,5.458041,0.3498421,0.9693604,-0.06273339,Walking
Priya,Standing,5.458041,0.4199818,-0.1525536,-0.1330268,Walking
Priya,Standing,5.475434,0.6357542,1.286056,0.331082,Walking
Priya,Standing,5.491326,0.5385446,2.819398,0.7790549,Walking
Priya,Standing,5.50875,0.4830832,3.07669,1.080593,Walking
Priya,Standing,5.525123,0.4830832,3.07669,1.080593,Walking
Priya,Standing,5.525123,0.4667864,1.989997,0.6303796,Walking
Priya,Standing,5.541614,0.6196541,0.9275761,0.1719312,Walking
Priya,Standing,5.559162,0.6196541,0.9275761,0.1719312,Walking
Priya,Standing,5.559162,0.6711004,0.3699827,-0.1670496,Walking
Priya,Standing,5.576458,0.6498373,0.2713051,-0.2838463,Walking
Priya,Standing,5.59141,0.588786,-0.1284895,-0.2999655,Walking
Priya,Standing,5.6,0.588786,-0.1284895,-0.2999655,Walking
Priya,Standing,5.608182,0.5092144,-0.5404339,-0.1959191,Walking
Priya,Standing,5.625371,0.4151587,-0.6587725,-0.1672693,Walking
Priya,Standing,5.64168,0.2668022,-0.6665393,-0.0880686,Walking
Priya,Standing,5.658665,0.2668022,-0.6665393,-0.0880686,Walking
Priya,Standing,5.658665,0.04481607,-0.8842983,-0.07053567,Walking
Priya,Standing,5.675902,-0.07486536,-1.141521,0.07930084,Walking
Priya,Standing,5.69188,-0.1985835,-1.135709,0.2353012,Walking
Priya,Standing,5.708337,-0.2474828,-0.7271528,0.3089848,Walking
Priya,Standing,5.725574,-0.2474828,-0.7271528,0.3089848,Walking
Priya,Standing,5.725574,-0.2337846,-0.5070696,0.344816,Walking
Priya,Standing,5.741912,-0.1848893,-0.6548491,0.2397769,Walking
Priya,Standing,5.758685,-0.2408108,-0.795414,0.1335688,Walking
Priya,Standing,5.758685,-0.2408108,-0.795414,0.1335688,Stepping
Priya,Standing,5.777065,-0.2315037,-0.2218561,0.2403948,Stepping
Priya,Standing,5.793712,-0.2350436,0.5447322,0.5028989,Stepping
Priya,Standing,5.811399,-0.2350436,0.5447322,0.5028989,Stepping
Priya,Standing,5.811399,-0.2569011,1.131786,0.8292558,Stepping
Priya,Standing,5.828343,-0.223484,1.080919,1.016507,Stepping
Priya,Standing,5.851928,-0.223484,1.080919,1.016507,Stepping
Priya,Standing,5.868484,-0.117277,-0.5252609,0.5679375,Stepping
Priya,Standing,5.868484,-0.117277,-0.5252609,0.5679375,Stepping
Priya,Standing,5.892683,-0.06127739,-0.5617114,0.4213115,Stepping
Priya,Standing,5.90943,-0.06127739,-0.5617114,0.4213115,Walking
Priya,Standing,5.90943,0.004289828,-0.2014427,0.3969235,Walking
Priya,Standing,5.925839,0.01020896,-0.4690104,0.366986,Walking
Priya,Standing,5.94249,0.2338598,1.867475,0.6940389,Walking
Priya,Standing,5.96,0.2338598,1.867475,0.6940389,Walking
Priya,Standing,5.962076,0.1993254,4.78215,0.9208671,Walking
Priya,Standing,5.978388,0.15321,5.825891,1.133244,Walking
Priya,Standing,5.993125,-0.09800801,4.329028,0.5060364,Walking
Priya,Standing,6.009561,-0.2581728,-0.1899204,-0.7649956,Walking
Priya,Standing,6.009561,-0.2581728,-0.1899204,-0.7649956,Walking
Priya,Standing,6.027253,-0.08981286,-3.670054,-1.025063,Walking
Priya,Standing,6.042509,0.06115437,-4.47071,-0.857428,Walking
Priya,Standing,6.059146,0.139124,-2.000164,-0.5739251,Walking
Priya,Standing,6.059146,0.139124,-2.000164,-0.5739251,Walking
Priya,Standing,6.077549,-0.07718509,1.373624,-0.3240455,Walking
Priya,Standing,6.092984,-0.3568543,1.206556,-0.2481048,Walking
Priya,Standing,6.109414,-0.3568543,1.206556,-0.2481048,Walking
Priya,Standing,6.109414,-0.3760238,0.4811659,-0.1851905,Walking
Priya,Standing,6.126096,-0.2921669,0.6608181,-0.5712463,Walking
Priya,Standing,6.142684,-0.1293803,0.6269655,-0.8474348,Walking
Priya,Standing,6.142684,-0.1293803,0.6269655,-0.8474348,Walking
Priya,Standing,6.160993,-0.1227909,0.04696655,-1.102908,Walking
Priya,Standing,6.176099,-0.0523051,-0.5904636,-1.259349,Walking
Priya,Standing,6.18,-0.0523051,-0.5904636,-1.259349,Walking
Priya,Standing,6.193102,0.06197658,-0.5828657,-1.266947,Walking
Priya,Standing,6.20956,0.06622761,0.5773974,-0.9977387,Walking
Priya,Standing,6.227665,-0.07557551,1.598271,-0.5980356,Walking
Priya,Standing,6.242895,-0.2436674,1.400476,-0.2713769,Walking
Priya,Standing,6.259617,-0.2436674,1.400476,-0.2713769,Walking
Priya,Standing,6.259617,-0.3285717,0.4371357,-0.2662883,Walking
Priya,Standing,6.276346,-0.2459776,-0.6022205,-0.3099811,Walking
Priya,Standing,6.293089,-0.2103684,-0.9569759,-0.222929,Walking
Priya,Standing,6.309748,-0.2103684,-0.9569759,-0.222929,Walking
Priya,Standing,6.309748,-0.3652806,-0.5562887,-0.1491723,Walking
Priya,Standing,6.326578,-0.5710248,-0.09036064,0.1094167,Walking
Priya,Standing,6.343131,-0.604119,-0.273138,0.2382367,Walking
Priya,Standing,6.35988,-0.604119,-0.273138,0.2382367,Walking
Priya,Standing,6.35988,-0.587669,-0.7257271,0.2427096,Walking
Priya,Standing,6.376562,-0.5982636,-0.6019602,0.1050434,Walking
Priya,Standing,6.393444,-0.6551712,-0.2742729,0.0754323,Walking
Priya,Standing,6.409966,-0.7592851,-0.4960089,0.01334803,Walking
Priya,Standing,6.42,-0.7592851,-0.4960089,0.01334803,Walking
Priya,Standing,6.426651,-0.78757,-0.7963867,-0.1306048,Walking
Priya,Standing,6.443321,-0.8519723,-1.068563,-0.2840896,Walking
Priya,Standing,6.460116,-0.8205675,-0.8869343,-0.3747928,Walking
Priya,Standing,6.460116,-0.8205675,-0.8869343,-0.3747928,Walking
Priya,Standing,6.477793,-0.7424693,-0.8331728,-0.3913464,Walking
Priya,Standing,6.493566,-0.6073853,-1.215919,-0.5051844,Walking
Priya,Standing,6.510247,-0.5325236,-2.360096,-0.874454,Walking
Priya,Standing,6.526919,-0.5325236,-2.360096,-0.874454,Walking
Priya,Standing,6.526919,-0.02758435,-2.706313,-0.280532,Stepping
Priya,Standing,6.543907,0.6113487,5.461875,0.6853067,Stepping
Priya,Standing,6.561187,0.6113487,5.461875,0.6853067,Stepping
Priya,Standing,6.57744,0.3102646,7.94328,1.126769,Stepping
Priya,Standing,6.57744,-0.3204684,4.666945,0.977414,Stepping
Priya,Standing,6.594019,-0.6790147,1.253705,0.6156436,Stepping
Priya,Standing,6.610705,-0.6790147,1.253705,0.6156436,Stepping
Priya,Standing,6.610705,-0.3608416,-1.150743,-0.1672437,Stepping
Priya,Standing,6.629588,0.445783,-1.342176,-0.1873457,Stepping
Priya,Standing,6.645329,0.9041812,0.6142073,-0.04390299,Stepping
Priya,Standing,6.661217,0.9041812,0.6142073,-0.04390299,Walking
Priya,Standing,6.661217,1.103889,2.522077,0.285293,Walking
Priya,Standing,6.679295,0.8449075,2.540058,0.2712101,Walking
Priya,Standing,6.693898,0.7068809,1.132633,-0.2847334,Walking
Priya,Standing,6.710709,0.7068809,1.132633,-0.2847334,Walking
Priya,Standing,6.710709,0.8599321,0.5620995,-0.9043318,Walking
Priya,Standing,6.729079,0.8655016,0.4753399,-1.159856,Walking
Priya,Standing,6.744014,0.5561544,0.3885489,-1.003513,Walking
Priya,Standing,6.761067,0.5561544,0.3885489,-1.003513,Walking
Priya,Standing,6.761067,0.274281,-0.1265459,-0.9172612,Walking
Priya,Standing,6.777744,0.1723602,-0.6209431,-0.9290913,Walking
Priya,Standing,6.794199,0.2203276,-0.5431461,-0.7020789,Walking
Priya,Standing,6.794199,0.2203276,-0.5431461,-0.7020789,Walking
Priya,Standing,6.813909,0.08053989,0.2899084,-0.2217902,Walking
Priya,Standing,6.828819,-0.2217404,0.3985253,0.1688053,Walking
Priya,Standing,6.84582,-0.4166315,-0.4562225,0.3924575,Walking
Priya,Standing,6.861398,-0.3832631,-1.207713,0.2210367,Walking
Priya,Standing,6.861398,-0.3832631,-1.207713,0.2210367,Walking
Priya,Standing,6.881779,0.0825237,-1.361858,-0.09535316,Walking
Priya,Standing,6.898363,0.3771725,-0.7006178,-0.2716475,Walking
Priya,Standing,6.912974,0.3771725,-0.7006178,-0.2716475,Walking
Priya,Standing,6.928211,0.4197097,-0.2911368,-0.1741012,Walking
Priya,Standing,6.928211,0.4162403,-0.08559513,-0.0503066,Walking
Priya,Standing,6.945376,0.3596365,-0.05674839,0.1317735,Walking
Priya,Standing,6.961924,0.4166503,-0.1628857,0.2002135,Walking
Priya,Standing,6.961924,0.4166503,-0.1628857,0.2002135,Walking
Priya,Standing,6.979547,0.4010212,-0.2135248,0.2772303,Walking
Priya,Standing,6.994939,0.4037507,-0.1777592,0.3726212,Walking
Priya,Standing,7,0.4037507,-0.1777592,0.3726212,Walking
Priya,Standing,7.011425,0.3643079,-0.6257601,0.2876505,Walking
Priya,Standing,7.028436,0.4232943,-1.147651,0.2006024,Walking
Priya,Standing,7.046234,0.4467736,-0.8121529,0.269463,Walking
Priya,Standing,7.062105,0.4467736,-0.8121529,0.269463,Walking
Priya,Standing,7.062105,0.4252223,0.6826611,0.4247432,Stepping
Priya,Standing,7.07998,0.3765148,1.928649,0.7044151,Stepping
Priya,Standing,7.095465,0.3765148,1.928649,0.7044151,Stepping
Priya,Standing,7.111902,0.4150409,2.115545,0.8752619,Stepping
Priya,Standing,7.111902,0.7557142,2.669442,1.302343,Stepping
Priya,Standing,7.130061,0.8542303,6.12709,1.495554,Stepping
Priya,Standing,7.146097,0.3516633,5.454671,1.048817,Stepping
Priya,Standing,7.161996,0.3516633,5.454671,1.048817,Stepping
Priya,Standing,7.161996,0.2011631,1.927171,0.2592615,Stepping
Priya,Standing,7.178829,0.07799436,-1.614558,-0.8056775,Stepping
Priya,Standing,7.195797,0.1952297,-4.997359,-0.4839599,Walking
Priya,Standing,7.212139,0.1952297,-4.997359,-0.4839599,Walking
Priya,Standing,7.212139,0.264456,-5.733856,-0.2282648,Walking
Priya,Standing,7.228983,0.2240727,-2.051155,-0.368205,Walking
Priya,Standing,7.246883,0.2240727,-2.051155,-0.368205,Walking
Priya,Standing,7.262244,-0.06102051,2.479531,-0.1358177,Walking
Priya,Standing,7.262244,-0.4307037,1.995781,-0.3610485,Walking
Priya,Standing,7.281588,-0.07651528,0.4700308,-0.4768483,Walking
Priya,Standing,7.296186,0.156779,1.168868,-1.06007,Walking
Priya,Standing,7.312155,0.192579,2.394558,-0.8923635,Walking
Priya,Standing,7.329143,0.192579,2.394558,-0.8923635,Walking
Priya,Standing,7.329143,0.04296517,1.901775,-0.8920137,Walking
Priya,Standing,7.345768,-0.1462321,0.4659624,-0.8194586,Walking
Priya,Standing,7.362192,-0.1462321,0.4659624,-0.8194586,Walking
Priya,Standing,7.362192,-0.1413289,-0.5094423,-0.5942931,Walking
Priya,Standing,7.38046,-0.1578278,-0.5064936,-0.4904434,Walking
Priya,Standing,7.395627,-0.1962123,-0.2690001,-0.2487965,Walking
Priya,Standing,7.412307,-0.1962123,-0.2690001,-0.2487965,Walking
Priya,Standing,7.412307,-0.1941319,-0.137682,0.07137725,Walking
Priya,Standing,7.429428,-0.2680774,-0.3375158,0.09294368,Walking
Priya,Standing,7.445774,-0.4044312,-0.3861904,0.08928064,Walking
Priya,Standing,7.462434,-0.4044312,-0.3861904,0.08928064,Walking
Priya,Standing,7.462434,-0.3663893,-0.5977297,0.1449508,Walking
Priya,Standing,7.480573,-0.3302116,-0.7558813,0.03819387,Walking
Priya,Standing,7.495982,-0.3212823,-0.800209,-0.05912944,Walking
Priya,Standing,7.512907,-0.3212823,-0.800209,-0.05912944,Walking
Priya,Standing,7.512907,-0.3333143,-0.5976802,-0.05645147,Walking
Priya,Standing,7.530927,-0.3729638,-0.05353546,0.05419278,Walking
Priya,Standing,7.54593,-0.3759895,0.5711327,0.1255592,Walking
Priya,Standing,7.562699,-0.3759895,0.5711327,0.1255592,Walking
Priya,Standing,7.562699,-0.429111,0.7828054,0.04463482,Walking
Priya,Standing,7.581108,-0.5570934,0.2594938,0.1173669,Walking
Priya,Standing,7.59799,-0.5292953,-0.6116543,-0.02123973,Walking
Priya,Standing,7.613889,-0.5292953,-0.6116543,-0.02123973,Walking
Priya,Standing,7.613889,-0.5907586,-1.247566,0.09502009,Walking
Priya,Standing,7.629575,-0.5399794,-1.43853,0.1342295,Walking
Priya,Standing,7.647171,-0.5399794,-1.43853,0.1342295,Walking
Priya,Standing,7.663301,-0.5973862,-1.299746,0.1899045,Walking
Priya,Standing,7.679957,-0.5230849,-1.33742,-0.005104423,Walking
Priya,Standing,7.679957,-0.4351241,-1.598658,-0.1350935,Walking
Priya,Standing,7.698326,-0.2637755,-0.2572222,0.1752453,Walking
Priya,Standing,7.713615,-0.2024735,3.051836,0.1248304,Walking
Priya,Standing,7.731343,-0.2024735,3.051836,0.1248304,Walking
Priya,Standing,7.74648,-0.2457008,3.356752,0.3955694,Stepping
Priya,Standing,7.74648,-0.1012212,2.763059,0.4468306,Stepping
Priya,Standing,7.765155,0.08935773,2.387617,-0.07426164,Stepping
Priya,Standing,7.779837,0.1742513,0.2184811,-0.4719557,Stepping
Priya,Standing,7.797043,0.1742513,0.2184811,-0.4719557,Stepping
Priya,Standing,7.797043,0.4395923,-1.760231,-0.4969756,Stepping
Priya,Standing,7.814972,0.7991143,-1.0918,0.006623685,Stepping
Priya,Standing,7.830735,0.7991143,-1.0918,0.006623685,Stepping
Priya,Standing,7.84,0.8591161,2.319592,0.6145685,Stepping
Priya,Standing,7.846679,0.65927,3.756434,0.9012041,Stepping
Priya,Standing,7.863419,0.6296354,2.175769,0.6524996,Walking
Priya,Standing,7.880192,0.8158375,0.1591454,-0.1273931,Walking
Priya,Standing,7.880192,0.8158375,0.1591454,-0.1273931,Walking
Priya,Standing,7.898497,1.081292,-0.6393404,-0.6757816,Walking
Priya,Standing,7.915134,1.025156,-0.456913,-0.7084732,Walking
Priya,Standing,7.930563,1.025156,-0.456913,-0.7084732,Walking
Priya,Standing,7.947015,0.7499344,-0.001396179,-0.5604815,Walking
Priya,Standing,7.947015,0.4460245,0.001459122,-0.4328096,Walking
Priya,Standing,7.963634,0.2793462,-0.04778194,-0.2832827,Walking
Priya,Standing,7.980373,0.3480053,0.128231,-0.2238623,Walking
Priya,Standing,7.997395,0.3480053,0.128231,-0.2238623,Walking
Priya,Standing,7.997395,0.3584097,0.6329346,-0.25999,Walking
Priya,Standing,8.013709,0.2608703,0.5669737,-0.1344953,Walking
Priya,Standing,8.030477,0.1919125,-0.1894197,-0.3114646,Walking
Priya,Standing,8.030477,0.1919125,-0.1894197,-0.3114646,Walking
Priya,Standing,8.048896,0.2820592,-0.6185198,-0.3580829,Walking
Priya,Standing,8.06461,0.2655533,-0.4828606,-0.438454,Walking
Priya,Standing,8.081004,0.2655533,-0.4828606,-0.438454,Walking
Priya,Standing,8.081004,0.3582008,-0.339571,-0.3408813,Walking
Priya,Standing,8.097763,0.3495004,-0.03277969,-0.3280648,Walking
Priya,Standing,8.116079,0.3295287,0.03170776,-0.2691527,Walking
Priya,Standing,8.131997,0.3642776,0.02589035,-0.3135498,Walking
Priya,Standing,8.139999,0.3642776,0.02589035,-0.3135498,Walking
Priya,Standing,8.148972,0.4292355,0.0660429,-0.2571155,Walking
Priya,Standing,8.165938,0.342109,-0.27069,-0.3167403,Walking
Priya,Standing,8.186143,0.3570325,-0.7938223,-0.417049,Walking
Priya,Standing,8.205758,0.3570325,-0.7938223,-0.417049,Walking
Priya,Standing,8.205758,0.3329909,-0.2617426,-0.4642345,Walking
Priya,Standing,8.224472,0.2335882,0.1761713,-0.2052232,Walking
Priya,Standing,8.24,0.2335882,0.1761713,-0.2052232,Walking
Priya,Standing,8.251587,0.05261826,0.6383333,0.069376,Walking
Priya,Standing,8.273093,0.05261826,0.6383333,0.069376,Walking
Priya,Standing,8.273093,0.109106,0.7539482,0.1359476,Walking
Priya,Standing,8.295476,0.1144448,0.4761219,0.1127059,Walking
Priya,Standing,8.295476,0.1144448,0.4761219,0.1127059,Walking
Priya,Standing,8.316111,0.2232038,0.4724188,0.2570776,Walking
Priya,Standing,8.33128,0.214514,0.6720533,0.2863038,Walking
Priya,Standing,8.348003,0.214514,0.6720533,0.2863038,Stepping
Priya,Standing,8.348003,0.3571421,0.9709225,0.5760247,Stepping
Priya,Standing,8.365282,0.4166018,0.9922028,0.5822143,Stepping
Priya,Standing,8.382812,0.5160062,0.9040689,0.4998594,Stepping
Priya,Standing,8.398178,0.5160062,0.9040689,0.4998594,Stepping
Priya,Standing,8.398178,0.6035701,0.7317991,0.3475746,Stepping
Priya,Standing,8.415203,0.664384,0.3631239,0.310801,Stepping
Priya,Standing,8.431495,0.6469164,0.0350523,0.1030971,Stepping
Priya,Standing,8.448191,0.6469164,0.0350523,0.1030971,Stepping
Priya,Standing,8.448191,0.6546456,0.2472658,0.279456,Stepping
Priya,Standing,8.465642,0.5544237,1.889888,0.4491856,Walking
Priya,Standing,8.481703,0.5544237,1.889888,0.4491856,Walking
Priya,Standing,8.498315,0.4850917,3.032474,0.6304909,Walking
Priya,Standing,8.498315,0.3587223,2.316856,0.282735,Walking
Priya,Standing,8.515293,0.2861611,0.1372223,-0.3283379,Walking
Priya,Standing,8.53174,0.1771205,-1.352798,-0.8042769,Walking
Priya,Standing,8.548371,0.1771205,-1.352798,-0.8042769,Walking
Priya,Standing,8.548371,-0.006423146,-2.711012,-0.9164378,Walking
Priya,Standing,8.565886,-0.1064155,-3.23332,-0.2578528,Walking
Priya,Standing,8.581886,-0.1064155,-3.23332,-0.2578528,Walking
Priya,Standing,8.581886,-0.2258033,-1.005691,0.1705149,Walking
Priya,Standing,8.600185,-0.3618799,2.129803,0.0006264821,Walking
Priya,Standing,8.615436,-0.4807487,2.246955,-0.1706587,Walking
Priya,Standing,8.632316,-0.3356203,0.5933028,-0.5124547,Walking
Priya,Standing,8.648943,-0.3356203,0.5933028,-0.5124547,Walking
Priya,Standing,8.648943,-0.2638412,-0.02328587,-0.9658828,Walking
Priya,Standing,8.666956,-0.4130812,0.2568054,-1.096996,Walking
Priya,Standing,8.683055,-0.4130812,0.2568054,-1.096996,Walking
Priya,Standing,8.698722,-0.5264444,0.2879763,-0.9959944,Walking
Priya,Standing,8.698722,-0.5211595,0.2406034,-0.8355643,Walking
Priya,Standing,8.715545,-0.5620655,0.5225468,-0.4965954,Walking
Priya,Standing,8.732176,-0.5331395,0.8892422,-0.3736819,Walking
Priya,Standing,8.749001,-0.5331395,0.8892422,-0.3736819,Walking
Priya,Standing,8.749001,-0.4827053,0.8309298,-0.231729,Walking
Priya,Standing,8.76583,-0.4710184,0.1766615,-0.2959374,Walking
Priya,Standing,8.782253,-0.3987936,-0.3671818,-0.3698898,Walking
Priya,Standing,8.800396,-0.3987936,-0.3671818,-0.3698898,Walking
Priya,Standing,8.800396,-0.2425957,-0.8003836,-0.4088486,Walking
Priya,Standing,8.81792,-0.2082708,-0.5765629,-0.3747606,Walking
Priya,Standing,8.832866,-0.1547504,-0.179306,-0.1989471,Walking
Priya,Standing,8.849159,-0.1547504,-0.179306,-0.1989471,Walking
Priya,Standing,8.849159,-0.2501447,-0.02317429,-0.1049741,Walking
Priya,Standing,8.865923,-0.2695522,-0.05406285,-0.02360154,Walking
Priya,Standing,8.882711,-0.3166666,0.07575226,0.08283858,Walking
Priya,Standing,8.900739,-0.3166666,0.07575226,0.08283858,Walking
Priya,Standing,8.900739,-0.3726384,0.3424044,0.05137317,Walking
Priya,Standing,8.918074,-0.3870687,0.4075432,0.1024717,Walking
Priya,Standing,8.933045,-0.4042464,0.3574209,0.109132,Walking
Priya,Standing,8.949661,-0.4042464,0.3574209,0.109132,Walking
Priya,Standing,8.949661,-0.410238,0.2319918,0.06210778,Walking
Priya,Standing,8.966527,-0.3120859,-0.2592506,-0.108999,Walking
Priya,Standing,8.983027,-0.1908988,-0.635087,-0.1824121,Walking
Priya,Standing,8.999833,-0.1908988,-0.635087,-0.1824121,Walking
Priya,Standing,8.999833,-0.2711813,-0.4864902,-0.2465913,Walking
Priya,Standing,9.01787,-0.4913625,-0.07375623,-0.004748762,Walking
Priya,Standing,9.032946,-0.6195917,0.2210665,0.2202582,Walking
Priya,Standing,9.049641,-0.6195917,0.2210665,0.2202582,Walking
Priya,Standing,9.049641,-0.76594,0.01573181,0.3471229,Walking
Priya,Standing,9.068053,-0.7144734,-0.5667391,0.2656181,Walking
Priya,Standing,9.084554,-0.6529168,-0.9075604,0.1456445,Stepping
Priya,Standing,9.09961,-0.7366439,-0.9109669,-0.0355624,Stepping
Priya,Standing,9.09961,-0.7366439,-0.9109669,-0.0355624,Stepping
Priya,Standing,9.117066,-0.6423718,-0.5659732,-0.2014918,Stepping
Priya,Standing,9.133228,-0.6224645,-0.2074432,-0.2501902,Stepping
Priya,Standing,9.139999,-0.6224645,-0.2074432,-0.2501902,Stepping
Priya,Standing,9.149792,-0.646502,0.08919334,-0.1601186,Stepping
Priya,Standing,9.166464,-0.4615415,1.173054,0.2324806,Stepping
Priya,Standing,9.18315,-0.4182433,3.713255,0.4067928,Stepping
Priya,Standing,9.199946,-0.4182433,3.713255,0.4067928,Stepping
Priya,Standing,9.199946,-0.4438592,3.267688,0.4530016,Walking
Priya,Standing,9.218227,-0.1745453,1.02035,0.2433226,Walking
Priya,Standing,9.233559,-0.1745453,1.02035,0.2433226,Walking
Priya,Standing,9.250006,0.08329064,0.426178,-0.02777355,Walking
Priya,Standing,9.250006,0.1802932,-0.8410349,-0.2214238,Walking
Priya,Standing,9.266719,0.3950756,-1.949068,-0.04966793,Walking
Priya,Standing,9.283402,0.4989461,-1.368979,0.3275285,Walking
Priya,Standing,9.300139,0.4989461,-1.368979,0.3275285,Walking
Priya,Standing,9.300139,0.6637827,1.381722,0.6649383,Walking
Priya,Standing,9.318522,0.5770674,2.580692,0.5447374,Walking
Priya,Standing,9.333647,0.777432,0.8355265,0.2242316,Walking
