08/19/2018 00:53:52;22.17538;(1.84, 1.75, 0.15);(10.00, 0.00, 0.00)
08/19/2018 00:53:53;23.66093;(0.11, 1.75, 0.01);(7.54, 0.00, 0.00)
08/19/2018 00:53:55;25.23133;(0.65, 1.75, 0.17);(9.98, 0.00, 0.00)
08/19/2018 00:53:57;27.20266;(0.00, 1.75, 0.00);(5.00, 0.00, 0.00)
08/19/2018 00:53:58;28.80677;(0.00, 1.75, 0.00);(7.41, 0.00, 0.00)
08/19/2018 00:54:00;30.54423;(0.00, 1.75, 0.00);(5.00, 0.00, 0.00)
08/19/2018 00:54:02;32.1479;(0.00, 1.75, 0.00);(10.02, 0.00, 0.00)
08/19/2018 00:54:03;33.71833;(0.00, 1.75, 0.00);(10.10, 0.00, 0.00)
08/19/2018 00:54:05;35.63955;(0.00, 1.75, 0.00);(7.41, 0.00, 0.00)
